"Step","GPR - train_loss/total_loss","GPR - train_loss/total_loss__MIN","GPR - train_loss/total_loss__MAX","APPNP - train_loss/total_loss","APPNP - train_loss/total_loss__MIN","APPNP - train_loss/total_loss__MAX","2HopConv - train_loss/total_loss","2HopConv - train_loss/total_loss__MIN","2HopConv - train_loss/total_loss__MAX","NewConvForm - train_loss/total_loss","NewConvForm - train_loss/total_loss__MIN","NewConvForm - train_loss/total_loss__MAX","Base-SwinT - train_loss/total_loss","Base-SwinT - train_loss/total_loss__MIN","Base-SwinT - train_loss/total_loss__MAX"
"355","24.67453695833683","24.67453695833683","24.67453695833683","22.853078866377473","22.853078866377473","22.853078866377473","13.957634777761996","13.957634777761996","13.957634777761996","19.183114521205425","19.183114521205425","19.183114521205425","22.805546374991536","22.805546374991536","22.805546374991536"
"356","27.030602391809225","27.030602391809225","27.030602391809225","24.68705872260034","24.68705872260034","24.68705872260034","18.03255240805447","18.03255240805447","18.03255240805447","25.50907980836928","25.50907980836928","25.50907980836928","24.398872641846538","24.398872641846538","24.398872641846538"
"357","27.239920979365706","27.239920979365706","27.239920979365706","22.97206032462418","22.97206032462418","22.97206032462418","16.334611751139164","16.334611751139164","16.334611751139164","20.06185453850776","20.06185453850776","20.06185453850776","20.974038744345307","20.974038744345307","20.974038744345307"
"358","23.905384935438633","23.905384935438633","23.905384935438633","22.13762572593987","22.13762572593987","22.13762572593987","20.78081593103707","20.78081593103707","20.78081593103707","18.733006041496992","18.733006041496992","18.733006041496992","21.029879881069064","21.029879881069064","21.029879881069064"
"359","27.70925642736256","27.70925642736256","27.70925642736256","22.394478775560856","22.394478775560856","22.394478775560856","19.179271813482046","19.179271813482046","19.179271813482046","19.54717318341136","19.54717318341136","19.54717318341136","21.886014573276043","21.886014573276043","21.886014573276043"
"360","26.15983372926712","26.15983372926712","26.15983372926712","22.426378298550844","22.426378298550844","22.426378298550844","16.628936311230063","16.628936311230063","16.628936311230063","19.629940684884787","19.629940684884787","19.629940684884787","20.76859950274229","20.76859950274229","20.76859950274229"
"361","25.608712933957577","25.608712933957577","25.608712933957577","23.299671111628413","23.299671111628413","23.299671111628413","15.432769808918238","15.432769808918238","15.432769808918238","21.007278223522007","21.007278223522007","21.007278223522007","27.81043785624206","27.81043785624206","27.81043785624206"
"362","26.5456520691514","26.5456520691514","26.5456520691514","21.645460469648242","21.645460469648242","21.645460469648242","14.236714341677725","14.236714341677725","14.236714341677725","19.714403675869107","19.714403675869107","19.714403675869107","23.20683547668159","23.20683547668159","23.20683547668159"
"363","24.527592215687037","24.527592215687037","24.527592215687037","22.280577616766095","22.280577616766095","22.280577616766095","15.341993354260921","15.341993354260921","15.341993354260921","19.67935666628182","19.67935666628182","19.67935666628182","23.152937971055508","23.152937971055508","23.152937971055508"
"364","25.236015183851123","25.236015183851123","25.236015183851123","23.213723860681057","23.213723860681057","23.213723860681057","18.902687307447195","18.902687307447195","18.902687307447195","18.67754501570016","18.67754501570016","18.67754501570016","21.784433398395777","21.784433398395777","21.784433398395777"
"365","23.643083477392793","23.643083477392793","23.643083477392793","20.955781681463122","20.955781681463122","20.955781681463122","17.181833510287106","17.181833510287106","17.181833510287106","26.105350455269217","26.105350455269217","26.105350455269217","21.443029213696718","21.443029213696718","21.443029213696718"
"366","24.032009767368436","24.032009767368436","24.032009767368436","21.592896852642298","21.592896852642298","21.592896852642298","22.388718235306442","22.388718235306442","22.388718235306442","20.044176240451634","20.044176240451634","20.044176240451634","20.835866417735815","20.835866417735815","20.835866417735815"
"367","23.92037219926715","23.92037219926715","23.92037219926715","21.04235385172069","21.04235385172069","21.04235385172069","13.17868469003588","13.17868469003588","13.17868469003588","21.548678355291486","21.548678355291486","21.548678355291486","22.223915308713913","22.223915308713913","22.223915308713913"
"368","26.739812050014734","26.739812050014734","26.739812050014734","22.414491195231676","22.414491195231676","22.414491195231676","14.371334266848862","14.371334266848862","14.371334266848862","28.370233803987503","28.370233803987503","28.370233803987503","21.299427894875407","21.299427894875407","21.299427894875407"
"369","25.55138561502099","25.55138561502099","25.55138561502099","22.837530490010977","22.837530490010977","22.837530490010977","14.053964549675584","14.053964549675584","14.053964549675584","23.976852610707283","23.976852610707283","23.976852610707283","24.018547302111983","24.018547302111983","24.018547302111983"
"370","26.605679400265217","26.605679400265217","26.605679400265217","23.148319859057665","23.148319859057665","23.148319859057665","16.38013901002705","16.38013901002705","16.38013901002705","19.441290395334363","19.441290395334363","19.441290395334363","25.09061180986464","25.09061180986464","25.09061180986464"
"371","22.299907183274627","22.299907183274627","22.299907183274627","22.158913468942046","22.158913468942046","22.158913468942046","14.190885862335563","14.190885862335563","14.190885862335563","19.765355171635747","19.765355171635747","19.765355171635747","21.148242067545652","21.148242067545652","21.148242067545652"
"372","26.13990158215165","26.13990158215165","26.13990158215165","24.316332828253508","24.316332828253508","24.316332828253508","13.790958526544273","13.790958526544273","13.790958526544273","19.890000583603978","19.890000583603978","19.890000583603978","20.972223037853837","20.972223037853837","20.972223037853837"
"373","26.527069782838225","26.527069782838225","26.527069782838225","23.17959361895919","23.17959361895919","23.17959361895919","17.788236301392317","17.788236301392317","17.788236301392317","22.2455791849643","22.2455791849643","22.2455791849643","25.663329046219587","25.663329046219587","25.663329046219587"
"374","28.927707128226757","28.927707128226757","28.927707128226757","21.88845337368548","21.88845337368548","21.88845337368548","13.462836746126413","13.462836746126413","13.462836746126413","20.72485260106623","20.72485260106623","20.72485260106623","23.35604195855558","23.35604195855558","23.35604195855558"
"375","24.065317153930664","24.065317153930664","24.065317153930664","22.85710988380015","22.85710988380015","22.85710988380015","14.819847280159593","14.819847280159593","14.819847280159593","18.868288275785744","18.868288275785744","18.868288275785744","21.4317712970078","21.4317712970078","21.4317712970078"
"376","28.9452470485121","28.9452470485121","28.9452470485121","21.438482889905572","21.438482889905572","21.438482889905572","15.185594516806304","15.185594516806304","15.185594516806304","19.801505517214537","19.801505517214537","19.801505517214537","19.894877096638083","19.894877096638083","19.894877096638083"
"377","29.655530909076333","29.655530909076333","29.655530909076333","23.488973431289196","23.488973431289196","23.488973431289196","18.101280769333243","18.101280769333243","18.101280769333243","20.5968613140285","20.5968613140285","20.5968613140285","21.046366782858968","21.046366782858968","21.046366782858968"
"378","24.249717347323895","24.249717347323895","24.249717347323895","21.510170767083764","21.510170767083764","21.510170767083764","15.303048606961966","15.303048606961966","15.303048606961966","18.339306138455868","18.339306138455868","18.339306138455868","23.065479934215546","23.065479934215546","23.065479934215546"
"379","25.97218542546034","25.97218542546034","25.97218542546034","23.258547823876143","23.258547823876143","23.258547823876143","18.82852992042899","18.82852992042899","18.82852992042899","18.877692947164178","18.877692947164178","18.877692947164178","21.411909722723067","21.411909722723067","21.411909722723067"
"380","25.954619454219937","25.954619454219937","25.954619454219937","22.881203090772033","22.881203090772033","22.881203090772033","17.913785930722952","17.913785930722952","17.913785930722952","23.840107833966613","23.840107833966613","23.840107833966613","20.89789631217718","20.89789631217718","20.89789631217718"
"381","28.28033730201423","28.28033730201423","28.28033730201423","20.862199755385518","20.862199755385518","20.862199755385518","17.43953307904303","17.43953307904303","17.43953307904303","21.188527930527925","21.188527930527925","21.188527930527925","22.637584771960974","22.637584771960974","22.637584771960974"
"382","26.513742934912443","26.513742934912443","26.513742934912443","22.194058027118444","22.194058027118444","22.194058027118444","15.650338291190565","15.650338291190565","15.650338291190565","19.227074455469847","19.227074455469847","19.227074455469847","26.92783514596522","26.92783514596522","26.92783514596522"
"383","27.434128761291504","27.434128761291504","27.434128761291504","28.256402648985386","28.256402648985386","28.256402648985386","14.13424364104867","14.13424364104867","14.13424364104867","20.10733508132398","20.10733508132398","20.10733508132398","23.403361789882183","23.403361789882183","23.403361789882183"
"384","26.776627579703927","26.776627579703927","26.776627579703927","21.877236425876617","21.877236425876617","21.877236425876617","14.725956179201603","14.725956179201603","14.725956179201603","19.435816845856607","19.435816845856607","19.435816845856607","22.912889034487307","22.912889034487307","22.912889034487307"
"385","26.98277235031128","26.98277235031128","26.98277235031128","26.365257462486625","26.365257462486625","26.365257462486625","13.86787882912904","13.86787882912904","13.86787882912904","27.04968368727714","27.04968368727714","27.04968368727714","19.89542862586677","19.89542862586677","19.89542862586677"
"386","26.703760411590338","26.703760411590338","26.703760411590338","21.89698534179479","21.89698534179479","21.89698534179479","13.84679421596229","13.84679421596229","13.84679421596229","19.90659791044891","19.90659791044891","19.90659791044891","23.740226520225406","23.740226520225406","23.740226520225406"
"387","28.559065198525786","28.559065198525786","28.559065198525786","22.93497694656253","22.93497694656253","22.93497694656253","14.989744652062654","14.989744652062654","14.989744652062654","20.881059439852834","20.881059439852834","20.881059439852834","22.428048934787512","22.428048934787512","22.428048934787512"
